customer_id,age,income,monthly_income,debt_ratio,revolving_utilization,num_open_credit_lines,num_dependents,num_30_59_days_late,num_60_89_days_late,num_90_days_late,num_mortgages,number_real_estate_loans,default
CUST-014416,68,114956.67,9579.72,0.3607,32.25,4,2,2,0,0,0,0,0
CUST-014417,76,16277.51,1356.46,0.4048,85.99,5,3,1,1,0,3,3,0
CUST-014418,33,42586.55,3548.88,0.1117,39.77,3,0,2,1,1,0,0,0
CUST-014419,20,35962.31,2996.86,0.3424,16.66,5,1,2,0,0,0,0,0
CUST-014420,72,39693.59,3307.8,0.3411,31.54,1,2,0,1,0,0,0,0
CUST-014421,77,30854.34,2571.19,0.2809,47.9,4,0,1,1,0,2,2,0
CUST-014422,54,6945.28,578.77,0.3336,51.87,6,1,1,0,1,2,2,0
CUST-014423,50,13081.09,1090.09,0.043,25.46,3,1,2,0,0,1,1,1
CUST-014424,70,45298.28,3774.86,0.0875,33.92,2,0,1,0,0,2,2,0
CUST-014425,53,67716.72,5643.06,0.2443,27.84,5,1,0,0,0,0,0,0
CUST-014426,76,47037.62,3919.8,0.1165,42.19,0,2,1,0,0,0,0,0
CUST-014427,65,96804.65,8067.05,0.4866,13.87,4,1,1,0,0,0,0,0
CUST-014428,56,11777.26,981.44,0.1669,8.7,7,2,1,0,2,0,0,0
CUST-014429,54,50538.96,4211.58,0.1669,35.73,7,2,2,1,0,2,2,0
CUST-014430,59,40057.65,3338.14,0.2703,28.92,7,0,1,0,0,1,1,0
CUST-014431,71,13304.47,1108.71,0.138,69.75,4,0,0,0,1,1,1,0
CUST-014432,67,162732.09,13561.01,0.1696,39.08,5,1,0,0,0,3,3,1
CUST-014433,54,17736.44,1478.04,0.0321,28.99,2,2,0,0,0,0,0,0
CUST-014434,65,14213.96,1184.5,0.0334,72.05,6,2,0,0,0,1,1,0
CUST-014435,58,244087.79,20340.65,0.4548,53.79,0,2,0,0,0,0,0,0
CUST-014436,53,46586.07,3882.17,0.3988,42.73,2,0,0,1,0,3,3,0
CUST-014437,27,14166.61,1180.55,0.1896,30.74,7,1,0,1,0,0,0,0
CUST-014438,52,46085.37,3840.45,0.0964,56.86,6,1,1,1,1,1,1,1
CUST-014439,50,15415.63,1284.64,0.2714,53.45,2,1,0,0,1,1,1,0
CUST-014440,28,51618.06,4301.5,0.3704,69.36,6,1,1,0,1,0,0,0
CUST-014441,56,31384.51,2615.38,0.4207,58.85,9,2,0,0,0,1,1,1
CUST-014442,56,14254.36,1187.86,0.2237,75.22,5,1,0,0,0,1,1,0
CUST-014443,19,16281.91,1356.83,0.2308,60.89,4,1,1,1,1,1,1,1
CUST-014444,31,20755.32,1729.61,0.2095,26.48,2,0,2,0,0,0,0,0
CUST-014445,24,56831.25,4735.94,0.552,65.11,4,0,1,0,0,2,2,0
CUST-014446,56,115357.51,9613.13,0.4638,85.36,8,2,1,0,1,0,0,0
CUST-014447,49,106391.52,8865.96,0.3973,39.65,3,0,0,0,1,2,2,0
CUST-014448,27,32773.42,2731.12,0.3181,73.15,3,0,1,2,1,1,1,0
CUST-014449,76,12104.79,1008.73,0.5327,60.98,4,1,5,1,2,2,2,1
CUST-014450,56,45719.24,3809.94,0.1772,73.21,5,0,3,0,1,1,1,0
CUST-014451,48,32694.34,2724.53,0.486,60.08,4,0,1,1,2,2,2,0
CUST-014452,19,30900.12,2575.01,0.3691,24.14,2,1,0,0,0,0,0,0
CUST-014453,51,5748.95,479.08,0.3666,45.7,6,2,1,1,1,1,1,0
CUST-014454,21,35603.05,2966.92,0.0543,33.48,2,2,0,0,1,0,0,0
CUST-014455,53,62508.92,5209.08,0.1895,66.1,3,2,0,0,0,1,1,0
CUST-014456,52,29302.26,2441.86,0.4227,47.87,5,1,0,1,0,0,0,0
CUST-014457,39,77228.88,6435.74,0.1305,38.4,4,1,0,0,0,0,0,0
CUST-014458,28,23383.03,1948.59,0.2988,84.04,4,4,0,0,1,0,0,0
CUST-014459,78,3600.32,300.03,0.0824,18.21,4,1,2,0,0,0,0,0
CUST-014460,40,46989.92,3915.83,0.3503,77.09,2,3,1,0,0,1,1,0
CUST-014461,77,16169.25,1347.44,0.0411,36.02,5,1,2,0,2,0,0,1
CUST-014462,32,27987.42,2332.29,0.1658,52.1,8,0,4,1,0,0,0,1
CUST-014463,60,21478.05,1789.84,0.3007,6.72,5,0,1,1,0,0,0,0
CUST-014464,47,40548.18,3379.01,0.1936,75.05,6,1,2,0,0,2,2,1
CUST-014465,26,13607.75,1133.98,0.1963,21.18,4,1,1,0,1,1,1,0
CUST-014466,24,34225.86,2852.15,0.2385,48.52,5,2,1,1,0,0,0,0
CUST-014467,50,23779.85,1981.65,0.0872,68.91,6,0,2,1,1,0,0,0
CUST-014468,24,43103.42,3591.95,0.282,31.68,5,1,0,2,0,1,1,0
CUST-014469,57,21529.84,1794.15,0.5606,14.21,6,1,1,0,0,3,3,0
CUST-014470,35,42249.58,3520.8,0.5406,41.64,0,1,0,0,0,0,0,0
CUST-014471,70,18461.36,1538.45,0.1204,36.05,3,0,1,0,0,1,1,0
CUST-014472,75,71838.96,5986.58,0.2115,61.35,4,1,1,1,0,0,0,0
CUST-014473,68,23544.65,1962.05,0.5034,44.07,4,1,0,0,0,1,1,0
CUST-014474,18,19600.93,1633.41,0.2931,39.14,8,0,1,2,1,2,2,0
CUST-014475,33,39843.49,3320.29,0.3954,15.11,4,0,0,0,0,2,2,0
CUST-014476,23,28252.17,2354.35,0.2527,48.15,3,0,2,2,2,1,1,1
CUST-014477,74,298774.97,24897.91,0.2629,39.65,6,1,0,0,0,2,2,0
CUST-014478,51,39954.62,3329.55,0.4568,38.41,4,0,0,0,0,1,1,0
CUST-014479,24,27687.82,2307.32,0.1747,46.55,5,1,0,1,0,1,1,0
CUST-014480,72,34859.03,2904.92,0.6887,37.12,6,0,2,1,0,0,0,0
CUST-014481,25,44862.79,3738.57,0.4725,64.41,5,2,2,0,1,3,3,0
CUST-014482,65,71923.27,5993.61,0.6899,61.66,4,1,1,1,0,1,1,0
CUST-014483,72,27976.78,2331.4,0.5521,66.14,6,0,1,0,0,1,1,0
CUST-014484,68,159945.26,13328.77,0.2208,39.85,7,1,0,0,0,0,0,0
CUST-014485,30,15117.94,1259.83,0.2904,63.08,5,0,1,0,0,1,1,0
CUST-014486,46,62238.48,5186.54,0.3125,42.42,7,0,2,0,2,0,0,1
CUST-014487,59,51872.82,4322.73,0.401,80.62,7,0,2,1,1,0,0,1
CUST-014488,18,35923.45,2993.62,0.0402,84.87,3,0,3,1,0,1,1,0
CUST-014489,34,5335.09,444.59,0.3188,64.71,4,0,2,0,0,0,0,0
CUST-014490,53,25883.22,2156.94,0.3061,5.58,4,0,0,0,0,2,2,0
CUST-014491,54,41965.3,3497.11,0.079,67.44,3,2,0,0,1,0,0,0
CUST-014492,39,106717.77,8893.15,0.3316,23.67,3,0,0,0,0,2,2,0
CUST-014493,28,53007.39,4417.28,0.3612,59.42,8,3,1,0,0,2,2,0
CUST-014494,63,34664.73,2888.73,0.1832,58.16,5,1,0,0,0,2,2,0
CUST-014495,46,18575.49,1547.96,0.3667,31.09,5,0,0,0,0,1,1,0
CUST-014496,41,218186.39,18182.2,0.223,75.78,2,1,1,0,0,0,0,0
CUST-014497,18,12906.12,1075.51,0.3429,40.2,4,0,0,3,0,2,2,0
CUST-014498,37,21083.26,1756.94,0.0569,75.96,2,0,0,0,1,1,1,0
CUST-014499,70,29822.15,2485.18,0.2779,11.67,8,2,1,1,1,0,0,1
CUST-014500,61,21833.2,1819.43,0.2313,27.34,4,0,1,0,1,0,0,0
CUST-014501,57,26776.3,2231.36,0.2126,27.09,1,2,2,0,0,1,1,0
CUST-014502,40,39433.13,3286.09,0.2354,22.45,11,2,1,0,0,0,0,0
CUST-014503,41,22795.69,1899.64,0.1505,65.79,4,0,0,0,1,0,0,0
CUST-014504,25,16809.43,1400.79,0.2004,41.27,3,0,0,0,0,0,0,0
CUST-014505,19,25289.52,2107.46,0.2329,40.92,5,0,0,0,0,3,3,0
CUST-014506,74,43802.42,3650.2,0.154,42.74,6,1,3,1,0,1,1,0
CUST-014507,60,14225.85,1185.49,0.356,4.25,1,0,0,2,0,0,0,0
CUST-014508,71,40711.95,3392.66,0.7973,48.85,1,1,1,0,0,1,1,0
CUST-014509,49,21289.71,1774.14,0.2777,50.99,8,0,1,0,0,1,1,0
CUST-014510,58,27244.68,2270.39,0.5524,23.36,5,2,3,0,0,1,1,0
CUST-014511,57,18548.27,1545.69,0.7475,65.79,7,1,2,0,0,1,1,0
CUST-014512,69,12899.37,1074.95,0.1348,27.29,8,1,1,0,0,1,1,0
CUST-014513,63,43737.61,3644.8,0.2283,68.98,1,1,3,0,0,1,1,0
CUST-014514,30,46831.94,3902.66,0.2861,64.03,4,1,0,0,0,1,1,0
CUST-014515,27,10570.51,880.88,0.1383,51.24,6,0,1,2,0,0,0,1
CUST-014516,43,121400.67,10116.72,0.5136,56.87,4,1,0,1,0,3,3,0
CUST-014517,58,71010.92,5917.58,0.1988,24.66,3,0,1,0,0,2,2,0
CUST-014518,76,17855.01,1487.92,0.6887,63.49,5,1,0,0,0,3,3,0
CUST-014519,74,31131.35,2594.28,0.2777,52.0,1,4,0,0,0,1,1,0
CUST-014520,26,84533.5,7044.46,0.2425,18.21,4,1,0,2,0,1,1,0
CUST-014521,59,16589.05,1382.42,0.2702,31.4,2,1,0,1,0,0,0,0
CUST-014522,58,16960.46,1413.37,0.4065,57.3,6,2,1,0,0,2,2,0
CUST-014523,42,29422.55,2451.88,0.5136,23.42,7,0,1,2,0,0,0,0
CUST-014524,78,41013.72,3417.81,0.2006,25.07,3,1,1,0,2,0,0,1
CUST-014525,25,67368.16,5614.01,0.3874,62.88,5,2,0,1,1,0,0,0
CUST-014526,31,27647.83,2303.99,0.1958,43.45,3,1,1,1,0,0,0,0
CUST-014527,54,90589.22,7549.1,0.0718,47.27,7,0,2,1,0,0,0,0
CUST-014528,28,9889.61,824.13,0.2354,36.14,2,0,1,0,0,1,1,0
CUST-014529,62,42237.23,3519.77,0.1512,52.43,9,1,0,0,0,0,0,0
CUST-014530,73,7215.05,601.25,0.2975,43.03,7,1,1,0,0,1,1,0
CUST-014531,40,9597.17,799.76,0.2308,63.65,8,2,1,1,0,1,1,0
CUST-014532,25,92564.54,7713.71,0.0965,15.49,3,1,1,0,0,0,0,0
CUST-014533,73,95339.65,7944.97,0.8115,68.27,7,0,1,1,2,2,2,1
CUST-014534,47,39185.28,3265.44,0.2816,21.34,4,1,1,1,0,0,0,0
CUST-014535,72,26566.75,2213.9,0.277,53.82,2,0,0,0,1,1,1,0
CUST-014536,45,28751.11,2395.93,0.1285,55.94,4,1,1,0,0,0,0,0
CUST-014537,36,34667.64,2888.97,0.1308,46.45,9,2,0,2,3,0,0,1
CUST-014538,20,106539.99,8878.33,0.2308,53.19,5,0,2,0,2,1,1,0
CUST-014539,34,26064.88,2172.07,0.5054,28.8,4,1,2,1,1,0,0,0
CUST-014540,70,41873.06,3489.42,0.1698,66.2,3,2,1,0,2,0,0,1
CUST-014541,24,132533.61,11044.47,0.2717,6.65,8,1,0,2,0,1,1,0
CUST-014542,25,45286.98,3773.92,0.2552,14.72,4,0,0,0,1,1,1,0
CUST-014543,29,9671.89,805.99,0.3867,88.83,7,2,0,1,0,1,1,0
CUST-014544,41,30108.84,2509.07,0.6156,47.69,7,0,1,0,3,1,1,1
CUST-014545,53,83301.69,6941.81,0.5562,26.22,2,2,0,1,0,1,1,0
CUST-014546,24,29632.48,2469.37,0.407,37.0,5,0,3,0,0,0,0,0
CUST-014547,36,25405.85,2117.15,0.3494,72.75,6,0,2,0,0,2,2,0
CUST-014548,18,20627.32,1718.94,0.296,80.04,3,0,1,1,0,0,0,0
CUST-014549,55,6609.67,550.81,0.4126,41.78,1,0,0,0,0,0,0,0
CUST-014550,24,34515.3,2876.27,0.6802,38.52,1,3,2,0,0,0,0,0
CUST-014551,68,139931.68,11660.97,0.1138,32.66,5,2,0,0,0,0,0,0
CUST-014552,65,24884.69,2073.72,0.2489,76.78,8,1,1,1,1,0,0,0
CUST-014553,25,46765.63,3897.14,0.3989,62.18,4,0,0,3,0,0,0,0
CUST-014554,20,25999.8,2166.65,0.0542,54.37,3,0,1,0,0,0,0,0
CUST-014555,33,85698.04,7141.5,0.4006,73.74,9,0,0,0,0,3,3,0
CUST-014556,49,63548.65,5295.72,0.6346,39.91,5,1,2,0,0,0,0,0
CUST-014557,32,66997.29,5583.11,0.0761,29.19,5,1,0,0,0,0,0,0
CUST-014558,20,32043.83,2670.32,0.6976,31.67,6,3,0,0,0,0,0,0
CUST-014559,36,172496.26,14374.69,0.4278,53.84,3,0,0,0,0,1,1,0
CUST-014560,72,6590.23,549.19,0.2683,32.98,6,1,0,0,1,2,2,0
CUST-014561,74,75679.82,6306.65,0.3593,28.82,7,1,0,1,0,1,1,0
CUST-014562,51,21443.6,1786.97,0.2531,71.08,2,0,0,0,0,1,1,0
CUST-014563,52,157975.58,13164.63,0.0703,11.55,2,1,0,0,1,1,1,0
CUST-014564,28,82799.98,6900.0,0.4252,58.07,5,3,1,1,1,0,0,0
CUST-014565,62,45654.87,3804.57,0.1508,18.29,1,2,3,1,0,0,0,0
CUST-014566,18,90166.27,7513.86,0.3305,24.88,3,0,2,0,1,1,1,0
CUST-014567,45,25482.77,2123.56,0.2539,49.35,7,0,1,0,0,0,0,0
CUST-014568,56,36587.01,3048.92,0.6554,14.74,1,2,0,1,0,1,1,0
CUST-014569,71,42987.24,3582.27,0.1565,23.19,2,2,0,0,0,0,0,0
CUST-014570,67,60249.79,5020.82,0.338,59.07,5,2,1,0,0,1,1,0
CUST-014571,33,31227.36,2602.28,0.2764,35.54,2,2,1,0,0,1,1,0
CUST-014572,29,128771.52,10730.96,0.2125,47.22,1,0,0,0,0,1,1,0
CUST-014573,30,20116.95,1676.41,0.4318,83.0,1,0,0,0,0,0,0,0
CUST-014574,79,13982.28,1165.19,0.2862,45.12,5,0,0,1,0,1,1,1
CUST-014575,49,26592.34,2216.03,0.4815,65.05,3,1,1,1,1,0,0,0
CUST-014576,40,15194.04,1266.17,0.1654,27.09,8,2,3,0,0,1,1,0
CUST-014577,73,68974.19,5747.85,0.5386,31.49,3,4,1,1,1,0,0,0
CUST-014578,46,27897.28,2324.77,0.3215,16.48,2,2,1,1,0,1,1,0
CUST-014579,41,53303.78,4441.98,0.5815,71.71,6,1,5,3,1,1,1,1
CUST-014580,40,132099.99,11008.33,0.2442,25.91,4,1,0,0,0,2,2,0
CUST-014581,38,108477.42,9039.78,0.1926,12.77,4,0,0,1,0,1,1,0
CUST-014582,22,27696.24,2308.02,0.1112,65.25,3,3,1,2,0,1,1,0
CUST-014583,28,13565.02,1130.42,0.1547,26.75,6,1,1,0,0,2,2,0
CUST-014584,76,26535.31,2211.28,0.3711,87.45,2,0,1,0,0,1,1,0
CUST-014585,29,128017.37,10668.11,0.4004,60.91,3,2,1,2,1,0,0,0
CUST-014586,52,101159.16,8429.93,0.2473,77.22,4,0,0,1,0,1,1,0
CUST-014587,77,13530.58,1127.55,0.1762,24.69,8,2,1,0,1,0,0,1
CUST-014588,79,14812.15,1234.35,0.4135,41.79,3,1,0,0,0,0,0,0
CUST-014589,52,88765.04,7397.09,0.4516,34.32,3,1,0,0,0,1,1,0
CUST-014590,51,40375.85,3364.65,0.2553,25.27,4,0,0,0,0,0,0,0
CUST-014591,75,183908.11,15325.68,0.1816,71.57,2,1,1,0,0,2,2,0
CUST-014592,47,20434.86,1702.91,0.4628,52.29,8,2,1,1,0,0,0,0
CUST-014593,48,90949.8,7579.15,0.4918,20.29,0,0,1,0,0,0,0,0
CUST-014594,76,13535.84,1127.99,0.2495,19.96,5,0,0,1,0,1,1,0
CUST-014595,21,48765.9,4063.82,0.494,60.91,4,0,0,0,2,1,1,1
CUST-014596,37,32420.26,2701.69,0.418,51.46,0,0,3,1,1,0,0,1
CUST-014597,29,15677.32,1306.44,0.1444,49.68,5,0,1,0,0,1,1,0
CUST-014598,43,12861.33,1071.78,0.1963,37.63,5,0,0,1,0,0,0,0
CUST-014599,71,18201.1,1516.76,0.066,59.38,2,1,0,0,1,1,1,0
CUST-014600,64,47915.93,3992.99,0.031,48.39,2,1,1,0,1,1,1,0
CUST-014601,27,156712.38,13059.37,0.1034,18.77,3,2,0,1,0,1,1,0
CUST-014602,32,32534.26,2711.19,0.485,35.63,4,4,0,0,0,1,1,0
CUST-014603,42,41072.99,3422.75,0.1588,72.43,5,1,4,0,2,0,0,1
CUST-014604,31,14558.99,1213.25,0.3296,57.46,1,1,4,2,2,1,1,1
CUST-014605,53,212668.69,17722.39,0.3785,18.69,3,0,0,1,0,0,0,0
CUST-014606,25,27252.53,2271.04,0.3692,9.9,5,2,0,0,0,1,1,0
CUST-014607,52,8196.69,683.06,0.1289,30.87,1,0,0,0,0,0,0,0
CUST-014608,66,30883.42,2573.62,0.2147,18.93,3,1,1,1,0,2,2,0
CUST-014609,53,40950.14,3412.51,0.1494,34.56,3,0,1,2,1,1,1,0
CUST-014610,35,11309.3,942.44,0.3422,70.92,3,1,1,0,0,0,0,0
CUST-014611,37,27038.24,2253.19,0.2606,51.77,6,2,0,0,0,0,0,0
CUST-014612,21,46782.0,3898.5,0.2281,18.41,4,0,1,0,0,0,0,0
CUST-014613,40,17090.71,1424.23,0.5428,70.88,2,0,1,1,0,1,1,0
CUST-014614,75,84598.17,7049.85,0.4156,20.22,5,0,1,0,0,0,0,0
CUST-014615,41,30018.54,2501.55,0.1653,67.83,5,0,2,1,0,0,0,0
CUST-014616,79,30887.79,2573.98,0.2852,61.78,4,3,0,0,0,0,0,0
CUST-014617,38,75507.66,6292.3,0.1572,29.91,6,2,1,2,3,1,1,1
CUST-014618,76,130554.38,10879.53,0.264,67.57,5,2,1,2,0,2,2,0
CUST-014619,67,88982.43,7415.2,0.2238,46.07,7,0,1,0,1,0,0,1
CUST-014620,34,114701.6,9558.47,0.5205,64.14,5,0,1,0,1,0,0,0
CUST-014621,72,23579.08,1964.92,0.2349,45.99,6,1,0,0,0,2,2,0
CUST-014622,70,53128.96,4427.41,0.1511,65.92,1,1,1,1,1,0,0,0
CUST-014623,67,190602.46,15883.54,0.2871,13.28,5,0,1,0,0,1,1,0
CUST-014624,35,80623.22,6718.6,0.069,25.49,2,2,1,1,1,0,0,0
CUST-014625,31,49062.22,4088.52,0.1391,39.63,4,0,0,0,0,1,1,0
CUST-014626,30,75546.85,6295.57,0.1621,56.53,7,2,0,1,0,0,0,0
CUST-014627,66,84142.05,7011.84,0.2338,71.12,4,0,1,0,1,1,1,0
CUST-014628,21,36201.26,3016.77,0.3104,38.5,4,3,2,0,2,0,0,1
CUST-014629,39,24218.63,2018.22,0.2878,50.33,2,0,0,0,0,1,1,0
CUST-014630,39,19789.42,1649.12,0.1479,35.15,4,1,0,0,0,0,0,0
CUST-014631,49,17156.58,1429.72,0.2394,23.09,4,1,0,0,0,1,1,0
CUST-014632,58,37122.69,3093.56,0.703,63.74,5,2,1,0,1,0,0,0
CUST-014633,53,16943.61,1411.97,0.3466,49.94,4,1,1,2,0,1,1,0
CUST-014634,42,24606.91,2050.58,0.2478,71.02,6,1,3,0,0,0,0,1
CUST-014635,59,346231.46,28852.62,0.054,37.5,3,1,1,0,0,2,2,0
CUST-014636,18,22068.09,1839.01,0.7493,64.4,3,1,1,1,0,1,1,0
CUST-014637,23,116062.87,9671.91,0.0257,25.24,4,4,0,1,0,0,0,0
CUST-014638,70,8908.84,742.4,0.3149,21.46,6,1,1,2,0,0,0,0
CUST-014639,25,74380.52,6198.38,0.2678,18.98,7,0,2,1,0,0,0,0
CUST-014640,55,188836.49,15736.37,0.2893,62.18,3,0,0,1,0,0,0,0
CUST-014641,69,23596.64,1966.39,0.1599,24.76,5,1,1,0,1,0,0,0
CUST-014642,48,11897.44,991.45,0.4055,56.58,4,0,0,0,1,3,3,0
CUST-014643,42,13349.56,1112.46,0.4863,16.37,1,0,0,1,0,1,1,0
CUST-014644,72,123383.11,10281.93,0.4644,38.31,3,1,2,2,0,0,0,0
CUST-014645,70,27192.72,2266.06,0.1505,78.72,10,4,0,0,0,0,0,0
CUST-014646,35,18397.87,1533.16,0.502,46.59,4,0,1,1,0,1,1,0
CUST-014647,20,7664.72,638.73,0.1372,65.79,5,1,0,1,0,1,1,0
CUST-014648,35,16704.33,1392.03,0.4885,37.63,2,2,0,0,0,0,0,0
CUST-014649,48,66800.25,5566.69,0.329,33.55,4,0,2,1,0,0,0,0
CUST-014650,43,38665.31,3222.11,0.1774,58.82,3,0,0,1,0,0,0,0
CUST-014651,53,35539.11,2961.59,0.242,37.85,4,0,2,0,0,0,0,0
CUST-014652,57,122619.86,10218.32,0.4193,61.51,5,1,3,0,0,0,0,0
CUST-014653,26,93924.91,7827.08,0.4229,65.16,9,3,1,0,0,1,1,0
CUST-014654,54,23115.52,1926.29,0.5122,28.76,3,0,0,0,0,1,1,0
CUST-014655,72,32439.15,2703.26,0.4254,66.5,5,0,1,1,0,0,0,0
CUST-014656,51,57801.97,4816.83,0.5541,12.29,6,3,0,0,0,0,0,0
CUST-014657,26,48403.64,4033.64,0.2168,47.67,4,2,0,1,0,1,1,1
CUST-014658,37,76776.8,6398.07,0.437,61.34,1,1,1,1,1,0,0,0
CUST-014659,59,17628.63,1469.05,0.3887,18.51,5,2,2,0,1,1,1,1
CUST-014660,34,51686.83,4307.24,0.524,53.96,1,1,1,1,0,1,1,0
CUST-014661,54,46714.27,3892.86,0.419,75.42,6,1,3,0,0,1,1,1
CUST-014662,43,57981.55,4831.8,0.1761,57.56,8,1,0,0,1,0,0,0
CUST-014663,45,13854.75,1154.56,0.2148,36.15,4,1,0,0,0,0,0,0
CUST-014664,77,40291.92,3357.66,0.3482,29.68,5,2,0,0,0,0,0,0
CUST-014665,36,31854.67,2654.56,0.2498,58.99,4,0,0,2,0,2,2,0
CUST-014666,22,26341.3,2195.11,0.3073,25.08,5,1,2,0,0,0,0,1
CUST-014667,33,131553.55,10962.8,0.6224,68.01,11,1,2,1,0,1,1,0
CUST-014668,69,9639.19,803.27,0.2009,50.68,5,3,0,0,2,1,1,0
CUST-014669,39,28097.16,2341.43,0.2822,36.37,2,0,0,0,0,0,0,0
CUST-014670,60,31975.14,2664.6,0.4018,46.54,7,0,3,0,1,0,0,0
CUST-014671,61,28654.18,2387.85,0.2989,68.42,3,0,1,0,1,1,1,0
CUST-014672,20,57441.61,4786.8,0.1705,48.42,3,1,0,1,1,0,0,0
CUST-014673,67,19420.78,1618.4,0.3403,40.91,2,0,1,1,0,2,2,0
CUST-014674,57,23106.79,1925.57,0.0146,13.99,2,1,1,0,0,1,1,0
CUST-014675,79,32545.84,2712.15,0.2631,20.72,4,0,1,1,0,0,0,0
CUST-014676,69,23493.63,1957.8,0.4047,23.64,5,0,0,0,0,2,2,0
CUST-014677,18,18364.56,1530.38,0.3671,63.53,7,2,0,1,0,0,0,0
CUST-014678,73,145931.37,12160.95,0.5684,47.1,1,0,0,1,0,0,0,0
CUST-014679,42,34151.77,2845.98,0.1158,10.87,6,1,1,1,0,1,1,0
CUST-014680,61,48951.81,4079.32,0.3214,81.68,7,3,2,3,0,4,4,1
CUST-014681,18,11153.19,929.43,0.0247,76.52,1,1,0,0,0,1,1,0
CUST-014682,18,32027.86,2668.99,0.1929,34.94,3,1,2,1,0,0,0,0
CUST-014683,53,30765.74,2563.81,0.2703,50.39,8,2,0,3,0,2,2,0
CUST-014684,24,90992.26,7582.69,0.6928,33.4,6,0,1,0,0,0,0,0
CUST-014685,28,28704.9,2392.08,0.423,64.28,5,0,1,0,0,0,0,0
CUST-014686,48,29828.32,2485.69,0.4885,17.99,3,2,0,0,0,3,3,0
CUST-014687,74,37863.99,3155.33,0.6,11.94,2,1,0,1,0,1,1,0
CUST-014688,42,67331.57,5610.96,0.1184,59.13,3,0,1,0,1,0,0,0
CUST-014689,79,36942.27,3078.52,0.3025,20.26,5,2,1,0,0,2,2,1
CUST-014690,46,62049.55,5170.8,0.0863,48.49,2,1,2,0,0,0,0,0
CUST-014691,54,26293.75,2191.15,0.139,21.18,3,1,0,2,0,0,0,0
CUST-014692,48,157925.12,13160.43,0.266,67.28,6,2,5,1,0,0,0,1
CUST-014693,19,22861.85,1905.15,0.2821,49.21,1,1,1,0,0,2,2,1
CUST-014694,28,30120.15,2510.01,0.203,31.0,6,2,1,0,0,1,1,0
CUST-014695,56,70970.46,5914.2,0.4846,33.82,3,3,1,1,2,1,1,0
CUST-014696,76,43112.94,3592.75,0.0357,46.87,3,1,1,2,0,0,0,0
CUST-014697,31,68550.15,5712.51,0.2925,47.22,4,0,3,1,1,0,0,1
CUST-014698,53,41296.58,3441.38,0.5297,58.34,1,0,0,0,0,0,0,0
CUST-014699,71,62949.0,5245.75,0.4833,39.33,5,2,0,0,0,3,3,0
CUST-014700,63,7544.69,628.72,0.1268,27.95,5,1,1,0,2,1,1,1
CUST-014701,74,143591.05,11965.92,0.1611,61.5,4,1,0,0,2,1,1,0
CUST-014702,72,41432.84,3452.74,0.4255,37.08,4,0,2,0,1,0,0,1
CUST-014703,25,34571.35,2880.95,0.1847,55.46,5,1,1,2,0,0,0,1
CUST-014704,70,15799.0,1316.58,0.0428,71.18,4,0,3,0,2,0,0,0
CUST-014705,21,45250.18,3770.85,0.5176,65.41,5,1,0,0,0,0,0,0
CUST-014706,65,31883.76,2656.98,0.4249,36.6,5,1,0,0,0,0,0,0
CUST-014707,48,55480.85,4623.4,0.2827,82.92,6,1,0,1,3,0,0,1
CUST-014708,65,257511.04,21459.25,0.2853,31.21,6,2,3,2,1,1,1,0
CUST-014709,25,10145.19,845.43,0.243,68.95,5,2,2,2,0,2,2,0
CUST-014710,23,11614.53,967.88,0.3523,81.07,3,0,1,0,0,1,1,0
CUST-014711,31,17564.74,1463.73,0.4601,47.76,4,2,1,0,1,0,0,1
CUST-014712,63,9956.49,829.71,0.2638,25.44,3,2,0,0,0,2,2,0
CUST-014713,62,63752.46,5312.7,0.0817,30.7,3,2,0,0,0,0,0,0
CUST-014714,70,19502.59,1625.22,0.0779,35.99,4,0,1,0,0,2,2,0
CUST-014715,23,27582.06,2298.51,0.1819,70.72,5,3,1,2,0,0,0,0
CUST-014716,32,17795.53,1482.96,0.2403,26.32,8,0,1,1,0,1,1,0
CUST-014717,31,21565.75,1797.15,0.2181,34.08,8,1,3,2,0,1,1,0
CUST-014718,29,77191.53,6432.63,0.1335,61.74,3,1,1,1,0,0,0,0
CUST-014719,27,34269.12,2855.76,0.3279,22.0,3,1,0,0,0,0,0,0
CUST-014720,24,7318.38,609.87,0.2853,52.86,3,0,0,3,1,1,1,1
CUST-014721,63,31610.12,2634.18,0.4284,34.67,4,2,2,0,0,0,0,0
CUST-014722,19,17927.22,1493.94,0.1904,32.68,2,1,1,0,0,1,1,0
CUST-014723,18,20535.66,1711.31,0.3599,21.39,6,2,0,1,0,0,0,0
CUST-014724,42,20703.55,1725.3,0.1273,76.08,4,1,1,0,2,2,2,1
CUST-014725,18,36399.26,3033.27,0.4636,47.4,3,1,1,0,1,2,2,0
CUST-014726,48,67282.42,5606.87,0.2193,19.36,4,0,0,0,1,2,2,0
CUST-014727,46,35835.95,2986.33,0.1806,30.8,7,1,0,1,0,1,1,0
CUST-014728,73,8700.14,725.01,0.2051,43.95,4,0,2,0,0,0,0,0
CUST-014729,70,44863.31,3738.61,0.1339,25.69,5,2,4,1,0,0,0,0
CUST-014730,53,18384.07,1532.01,0.2377,33.6,4,0,0,0,0,3,3,0
CUST-014731,76,24244.16,2020.35,0.5551,62.96,6,1,0,1,1,0,0,1
CUST-014732,74,27395.06,2282.92,0.2692,50.54,2,0,2,0,1,1,1,1
