transaction_id,transaction_amount,merchant_category,hour_of_day,day_of_week,distance_from_home,is_international,card_age_days,num_transactions_24h,avg_transaction_amount_30d,is_weekend,is_fraud
TXN-00003423,12.18,grocery,15,2,7.99,0,341,3,36.19,0,0
TXN-00003424,24.96,clothing,9,3,23.15,0,1881,4,17.62,0,0
TXN-00003425,164.2,entertainment,12,0,22.19,0,1434,3,20.15,0,1
TXN-00003426,3.67,jewelry,3,5,2.1,0,629,3,40.56,1,0
TXN-00003427,9.8,jewelry,13,3,12.25,0,1306,3,15.92,0,0
TXN-00003428,19.32,online_retail,10,5,44.31,0,1508,6,16.11,1,0
TXN-00003429,29.05,gas_station,17,0,1.37,0,1374,3,13.31,0,0
TXN-00003430,15.24,restaurant,14,4,24.4,0,16,4,44.43,0,0
TXN-00003431,76.75,electronics,5,5,3.16,0,1316,6,27.01,1,1
TXN-00003432,109.39,jewelry,2,5,4.66,0,1425,4,18.86,1,1
TXN-00003433,26.59,entertainment,22,0,2.36,0,561,2,19.43,0,0
TXN-00003434,58.99,hardware,1,2,46.64,0,56,7,10.65,0,0
TXN-00003435,90.54,education,3,0,3.97,0,273,0,17.82,0,0
TXN-00003436,5.0,jewelry,6,6,21.71,0,315,5,62.89,1,0
TXN-00003437,12.26,entertainment,11,2,5.19,0,1576,6,29.79,0,0
TXN-00003438,66.1,gas_station,7,6,2.96,1,1467,1,12.75,1,1
TXN-00003439,58.81,restaurant,20,3,21.3,0,750,2,23.11,0,0
TXN-00003440,5.47,entertainment,9,5,32.45,0,1016,1,40.25,1,0
TXN-00003441,15.39,grocery,13,0,31.15,0,1295,4,11.34,0,0
TXN-00003442,28.21,jewelry,0,3,1.62,0,1554,3,25.99,0,0
TXN-00003443,51.02,online_retail,7,0,0.67,0,1457,4,16.67,0,0
TXN-00003444,41.69,clothing,19,3,19.86,0,1076,2,22.13,0,0
TXN-00003445,57.83,clothing,16,5,3.32,1,1097,4,17.7,1,0
TXN-00003446,52.36,electronics,13,5,0.58,0,125,6,21.16,1,0
TXN-00003447,38.48,grocery,10,2,2.02,0,671,6,25.0,0,0
TXN-00003448,47.88,grocery,20,4,0.48,0,1342,1,23.38,0,0
TXN-00003449,29.78,grocery,15,4,34.41,0,9,2,163.08,0,0
TXN-00003450,34.98,online_retail,11,2,36.02,0,600,2,31.05,0,0
TXN-00003451,35.21,clothing,7,2,10.79,0,686,2,19.97,0,0
TXN-00003452,7.99,hardware,2,1,14.14,0,505,4,42.59,0,0
TXN-00003453,78.55,hardware,20,3,31.76,0,615,5,15.79,0,1
TXN-00003454,103.45,online_retail,13,2,8.09,0,120,3,33.04,0,0
TXN-00003455,12.18,pharmacy,8,3,14.98,0,160,3,8.89,0,0
TXN-00003456,17.1,jewelry,0,4,29.87,0,1104,4,27.44,0,1
TXN-00003457,115.09,online_retail,3,6,1.92,0,1881,3,30.82,1,0
TXN-00003458,43.07,gas_station,23,5,3.02,1,685,5,33.03,1,0
TXN-00003459,158.47,online_retail,2,5,36.5,0,423,3,83.41,1,1
TXN-00003460,1039.35,clothing,1,6,49.59,0,1898,3,19.23,1,0
TXN-00003461,320.04,clothing,7,6,1.51,0,1746,2,28.3,1,0
TXN-00003462,16.42,restaurant,2,5,43.28,0,1999,2,12.4,1,0
TXN-00003463,50.83,education,21,2,15.5,0,1400,4,9.11,0,0
TXN-00003464,299.96,education,5,2,5.19,0,49,8,15.46,0,0
TXN-00003465,63.54,online_retail,13,0,12.36,0,1926,4,20.43,0,0
TXN-00003466,61.66,gas_station,4,3,8.76,0,561,2,26.12,0,0
TXN-00003467,3.8,electronics,9,3,8.4,0,1075,4,87.16,0,0
TXN-00003468,3.2,pharmacy,23,0,3.34,0,7,7,31.55,0,0
TXN-00003469,16.85,online_retail,0,5,26.34,0,1005,2,55.18,1,0
TXN-00003470,208.56,gas_station,1,4,16.48,0,745,6,26.04,0,0
TXN-00003471,278.45,pharmacy,18,5,10.5,0,195,3,14.39,1,1
TXN-00003472,21.22,clothing,11,5,41.15,0,82,3,4.9,1,1
TXN-00003473,16.7,online_retail,20,3,6.31,0,83,3,50.15,0,1
TXN-00003474,21.93,education,18,5,63.95,0,553,4,7.57,1,0
TXN-00003475,53.35,education,19,2,19.46,0,1861,5,10.57,0,0
TXN-00003476,66.68,education,13,0,61.87,0,740,3,11.36,0,0
TXN-00003477,13.68,travel,6,1,15.13,0,44,2,41.22,0,1
TXN-00003478,108.15,travel,11,5,2.9,0,1496,2,6.98,1,1
TXN-00003479,166.33,clothing,12,5,22.59,0,1870,1,7.22,1,0
TXN-00003480,16.01,travel,4,4,19.44,0,41,2,20.84,0,1
TXN-00003481,29.57,clothing,2,3,14.87,1,928,3,77.94,0,1
TXN-00003482,51.58,grocery,23,1,7.46,0,226,1,104.93,0,0
TXN-00003483,31.12,online_retail,20,4,8.5,0,1666,0,25.9,0,0
TXN-00003484,13.44,gas_station,5,0,5.24,0,379,4,138.66,0,1
TXN-00003485,42.22,online_retail,5,6,6.32,0,1875,7,9.48,1,1
TXN-00003486,404.57,grocery,7,2,10.76,0,1109,2,32.9,0,0
TXN-00003487,21.51,online_retail,5,1,29.58,0,1367,1,23.09,0,1
TXN-00003488,5.15,online_retail,10,4,10.26,0,1705,1,10.8,0,0
TXN-00003489,102.38,entertainment,2,5,8.55,0,1967,3,25.06,1,0
TXN-00003490,32.63,online_retail,22,6,23.68,0,1566,4,98.26,1,0
TXN-00003491,35.57,travel,4,1,1.41,0,1302,7,17.39,0,1
TXN-00003492,26.34,pharmacy,4,3,4.47,0,1555,2,60.1,0,0
TXN-00003493,17.47,clothing,13,1,8.74,0,151,3,72.73,0,0
TXN-00003494,56.72,grocery,0,6,19.71,0,495,0,38.68,1,0
TXN-00003495,2.99,gas_station,0,1,34.03,0,1167,4,12.75,0,0
TXN-00003496,6.81,restaurant,10,2,13.7,0,1358,4,24.98,0,0
TXN-00003497,26.95,gas_station,2,6,23.64,0,1680,2,10.1,1,0
TXN-00003498,13.41,clothing,2,5,9.18,0,1862,3,9.19,1,0
TXN-00003499,11.92,jewelry,14,4,0.58,0,364,2,14.03,0,0
TXN-00003500,29.7,grocery,10,0,2.74,0,1291,1,14.64,0,0
TXN-00003501,60.67,gas_station,6,2,16.13,0,975,4,12.34,0,0
TXN-00003502,36.97,pharmacy,2,6,16.34,0,1006,6,9.89,1,0
TXN-00003503,19.04,jewelry,8,3,4.22,0,305,3,34.56,0,0
TXN-00003504,8.27,electronics,8,1,2.25,0,344,6,111.26,0,0
TXN-00003505,5.18,online_retail,8,6,23.63,0,464,3,73.36,1,0
TXN-00003506,59.59,entertainment,0,3,0.57,0,155,1,8.89,0,0
TXN-00003507,8.83,online_retail,21,5,13.22,0,1956,1,15.94,1,0
TXN-00003508,7.78,restaurant,4,6,12.76,0,131,0,81.88,1,0
TXN-00003509,35.24,entertainment,14,3,2.31,0,888,2,42.05,0,0
TXN-00003510,117.68,grocery,17,5,16.31,0,1449,3,29.82,1,0
TXN-00003511,53.18,pharmacy,18,5,35.86,0,1094,2,45.38,1,0
TXN-00003512,106.5,pharmacy,1,1,26.66,0,813,5,16.11,0,1
TXN-00003513,19.59,jewelry,7,4,7.43,0,58,5,84.92,0,1
TXN-00003514,29.36,entertainment,5,0,11.6,0,1988,5,30.26,0,0
TXN-00003515,23.5,electronics,8,0,11.22,0,1685,5,39.88,0,0
TXN-00003516,60.7,entertainment,5,6,56.64,0,1735,2,33.95,1,1
TXN-00003517,82.86,electronics,18,2,19.72,0,1787,7,76.22,0,1
TXN-00003518,0.81,hardware,5,3,1.57,0,508,3,49.56,0,0
TXN-00003519,53.74,online_retail,15,0,61.72,0,1583,5,6.44,0,0
TXN-00003520,16.74,hardware,0,6,9.03,0,1045,2,6.35,1,0
TXN-00003521,18.02,clothing,19,3,2.19,0,722,3,9.54,0,0
TXN-00003522,7.14,grocery,2,5,7.29,0,676,3,5.96,1,0
TXN-00003523,23.19,pharmacy,8,2,6.67,0,477,7,57.96,0,0
TXN-00003524,247.58,restaurant,2,1,68.48,0,1872,4,12.47,0,0
TXN-00003525,57.72,electronics,21,2,5.09,0,389,0,18.55,0,0
TXN-00003526,29.89,restaurant,4,3,2.4,0,1410,2,122.2,0,0
TXN-00003527,33.53,pharmacy,20,3,6.61,0,1657,5,65.53,0,0
TXN-00003528,15.93,hardware,12,1,34.16,0,1488,3,79.4,0,0
TXN-00003529,18.87,grocery,9,2,10.14,1,1000,3,18.8,0,0
TXN-00003530,42.89,clothing,2,3,28.95,0,1493,2,38.68,0,0
TXN-00003531,1.83,travel,23,6,6.67,0,1915,3,10.36,1,1
TXN-00003532,24.28,gas_station,1,1,8.59,0,1049,2,24.72,0,0
TXN-00003533,3.36,travel,17,0,3.6,0,683,3,30.38,0,0
TXN-00003534,16.04,clothing,23,5,3.13,0,1001,2,64.45,1,0
TXN-00003535,23.66,restaurant,23,2,33.11,0,336,2,21.27,0,0
TXN-00003536,69.02,travel,12,5,3.3,1,708,5,8.7,1,1
TXN-00003537,56.32,entertainment,20,2,10.4,0,938,1,12.69,0,0
TXN-00003538,14.25,online_retail,5,6,20.24,1,435,1,78.01,1,0
TXN-00003539,24.28,hardware,18,5,4.47,0,985,3,94.05,1,0
TXN-00003540,20.79,education,2,3,24.84,0,157,4,26.36,0,0
TXN-00003541,10.81,clothing,15,5,2.03,0,692,1,16.76,1,0
TXN-00003542,3.52,electronics,1,6,44.47,1,1931,6,7.85,1,1
TXN-00003543,4.99,grocery,13,0,9.45,0,975,2,22.79,0,0
TXN-00003544,12.54,entertainment,2,6,7.08,1,1011,5,9.67,1,0
TXN-00003545,200.33,gas_station,18,2,32.57,0,1804,4,14.44,0,0
TXN-00003546,67.54,online_retail,2,5,17.56,0,49,3,5.65,1,1
TXN-00003547,71.99,hardware,19,6,5.53,0,734,8,37.42,1,0
TXN-00003548,2.08,jewelry,19,4,16.95,0,748,3,25.5,0,0
TXN-00003549,36.86,entertainment,11,3,8.02,0,1401,3,23.92,0,0
TXN-00003550,41.2,jewelry,23,6,10.18,0,811,2,16.41,1,1
TXN-00003551,34.49,gas_station,11,2,12.24,0,1074,5,15.55,0,0
TXN-00003552,57.04,hardware,23,6,19.81,0,1734,1,18.43,1,0
TXN-00003553,35.71,online_retail,20,4,12.24,1,1762,2,19.15,0,0
TXN-00003554,41.18,pharmacy,16,1,3.98,0,1657,2,18.91,0,0
TXN-00003555,2.88,gas_station,2,4,4.97,0,1093,5,9.16,0,0
TXN-00003556,9.68,clothing,10,5,9.74,0,307,3,17.42,1,0
TXN-00003557,34.4,hardware,17,2,18.06,0,1240,2,10.09,0,0
TXN-00003558,38.41,hardware,23,4,1.95,0,1975,3,20.12,0,0
TXN-00003559,31.24,restaurant,23,1,0.04,0,699,2,160.46,0,0
TXN-00003560,25.65,pharmacy,23,0,18.69,0,91,6,59.35,0,0
TXN-00003561,15.69,entertainment,13,2,19.32,0,1670,2,29.9,0,0
TXN-00003562,38.18,travel,2,6,4.32,0,637,8,58.61,1,1
TXN-00003563,88.43,grocery,18,0,14.0,0,1727,2,30.38,0,0
TXN-00003564,312.19,online_retail,2,3,31.39,0,861,4,93.2,0,0
TXN-00003565,132.94,jewelry,6,2,11.21,0,1571,6,16.43,0,0
TXN-00003566,5.92,grocery,0,3,51.24,0,1040,3,25.87,0,0
TXN-00003567,77.24,hardware,5,6,10.69,0,286,4,60.53,1,0
TXN-00003568,60.24,entertainment,4,0,27.53,0,272,3,20.11,0,0
TXN-00003569,120.88,entertainment,18,1,8.72,0,1773,4,23.24,0,0
TXN-00003570,125.15,gas_station,4,6,20.04,0,782,6,20.16,1,1
TXN-00003571,15.61,pharmacy,23,2,13.79,0,74,3,43.07,0,0
TXN-00003572,28.24,electronics,18,3,15.69,0,960,1,125.67,0,0
TXN-00003573,332.09,travel,0,4,29.58,1,1764,4,48.29,0,1
TXN-00003574,105.6,travel,12,6,13.22,0,679,6,27.18,1,1
TXN-00003575,196.95,clothing,21,3,13.86,0,190,5,12.05,0,0
TXN-00003576,4.66,hardware,11,6,1.9,0,15,2,15.62,1,0
TXN-00003577,13.78,jewelry,21,5,7.25,0,895,2,48.88,1,0
TXN-00003578,98.68,education,22,1,4.35,0,1975,3,27.58,0,0
TXN-00003579,31.35,jewelry,2,3,2.06,0,1982,2,10.75,0,1
TXN-00003580,75.14,pharmacy,6,4,17.71,0,1635,3,22.56,0,0
TXN-00003581,68.18,pharmacy,21,1,8.04,0,931,1,64.98,0,0
TXN-00003582,168.82,clothing,15,6,2.62,0,1133,4,18.0,1,0
TXN-00003583,21.61,electronics,3,0,7.53,1,1179,6,10.32,0,0
TXN-00003584,19.51,education,18,1,1.4,0,334,3,78.22,0,0
TXN-00003585,19.52,jewelry,3,6,11.97,0,743,10,27.16,1,1
TXN-00003586,136.39,jewelry,2,0,5.24,0,481,2,26.13,0,1
TXN-00003587,63.44,clothing,6,4,3.63,0,383,4,9.75,0,0
TXN-00003588,121.24,pharmacy,23,2,0.98,0,762,2,10.65,0,0
TXN-00003589,28.59,entertainment,5,5,16.77,1,149,7,138.57,1,1
TXN-00003590,34.74,travel,20,1,3.92,0,1240,4,20.02,0,0
TXN-00003591,39.87,hardware,7,1,21.97,0,841,5,2.62,0,0
TXN-00003592,25.78,electronics,23,0,19.96,0,1310,2,17.94,0,0
TXN-00003593,35.41,clothing,20,4,13.91,0,1218,2,26.64,0,0
TXN-00003594,13.31,entertainment,7,1,30.64,0,363,3,21.29,0,0
TXN-00003595,54.75,travel,1,5,8.4,0,643,1,35.37,1,0
TXN-00003596,25.07,pharmacy,11,6,5.4,0,215,3,20.77,1,0
TXN-00003597,6.74,clothing,11,0,4.46,0,1192,0,18.5,0,0
TXN-00003598,15.63,entertainment,11,0,9.85,0,1544,1,18.35,0,0
TXN-00003599,105.35,electronics,22,5,0.23,1,354,2,19.32,1,1
TXN-00003600,92.7,travel,6,3,5.63,0,568,2,40.42,0,0
TXN-00003601,51.89,grocery,3,4,38.87,0,1759,4,12.18,0,0
TXN-00003602,13.71,clothing,4,3,9.53,0,1017,5,28.47,0,0
TXN-00003603,44.41,jewelry,12,2,24.36,1,852,6,15.15,0,1
TXN-00003604,36.7,restaurant,18,6,18.68,0,1668,2,23.49,1,0
TXN-00003605,190.69,electronics,16,3,0.22,0,967,3,8.43,0,0
TXN-00003606,249.98,hardware,15,4,25.92,0,444,1,5.56,0,0
TXN-00003607,109.58,grocery,10,6,12.54,0,1224,3,14.94,1,0
TXN-00003608,55.63,clothing,11,6,5.08,0,716,4,19.49,1,0
TXN-00003609,100.23,entertainment,3,4,4.14,0,1783,5,22.63,0,1
TXN-00003610,12.35,pharmacy,3,4,20.86,0,1095,1,49.4,0,0
TXN-00003611,10.26,grocery,10,1,29.49,0,469,4,58.48,0,0
TXN-00003612,29.94,electronics,6,4,0.35,0,1087,3,113.22,0,0
TXN-00003613,18.79,clothing,11,4,63.84,0,1631,8,51.25,0,0
TXN-00003614,283.46,online_retail,19,1,2.29,1,1653,4,22.6,0,1
TXN-00003615,10.37,pharmacy,18,3,5.98,0,1057,5,25.28,0,0
TXN-00003616,32.79,restaurant,15,0,1.22,0,1630,4,23.84,0,0
TXN-00003617,116.03,clothing,3,2,31.14,0,1452,1,34.71,0,0
TXN-00003618,278.25,entertainment,15,6,16.56,0,790,1,25.46,1,1
TXN-00003619,44.8,grocery,17,4,12.0,0,154,2,24.86,0,0
TXN-00003620,173.41,gas_station,18,6,11.26,0,1382,1,13.38,1,1
TXN-00003621,36.26,entertainment,16,1,10.71,0,1582,3,62.65,0,0
TXN-00003622,25.44,education,22,3,40.15,0,1284,2,9.3,0,0
TXN-00003623,123.51,grocery,14,6,2.57,0,454,4,67.54,1,0
TXN-00003624,4.25,education,6,4,23.33,0,910,2,34.18,0,0
TXN-00003625,64.45,travel,3,3,15.67,0,149,5,30.97,0,0
TXN-00003626,99.95,education,8,6,20.8,0,27,2,38.77,1,0
TXN-00003627,15.36,entertainment,1,2,24.08,0,1405,1,40.91,0,1
TXN-00003628,8.9,travel,12,6,24.5,1,1962,1,22.15,1,1
TXN-00003629,69.95,pharmacy,11,0,12.63,0,1699,1,38.38,0,0
TXN-00003630,11.06,clothing,11,2,3.9,0,575,1,27.03,0,0
TXN-00003631,3.18,electronics,16,1,43.98,0,1968,3,37.06,0,0
TXN-00003632,77.76,online_retail,14,5,10.19,1,1889,3,9.16,1,1
TXN-00003633,56.07,education,3,1,2.63,0,367,2,17.84,0,0
TXN-00003634,17.29,travel,3,0,21.02,0,1674,5,10.81,0,1
TXN-00003635,17.53,restaurant,9,2,26.51,1,1235,1,15.28,0,0
TXN-00003636,108.98,travel,11,6,13.72,0,734,5,11.67,1,1
TXN-00003637,46.63,travel,17,6,8.17,1,1307,4,8.54,1,1
TXN-00003638,10.58,jewelry,8,6,1.54,0,1581,3,27.61,1,0
TXN-00003639,19.71,online_retail,12,1,24.32,0,1404,6,41.25,0,0
TXN-00003640,5.22,gas_station,1,0,3.61,0,1196,5,16.86,0,0
TXN-00003641,36.95,electronics,15,0,55.97,0,38,4,109.17,0,0
TXN-00003642,50.05,clothing,5,0,7.16,0,47,4,15.85,0,0
TXN-00003643,39.52,pharmacy,19,5,1.39,0,1911,7,53.0,1,0
TXN-00003644,7.66,restaurant,14,4,12.17,0,1641,3,11.7,0,0
TXN-00003645,31.71,grocery,17,3,7.71,0,1623,2,6.26,0,0
TXN-00003646,25.55,gas_station,12,4,31.28,0,140,7,6.86,0,0
TXN-00003647,5.98,travel,0,0,9.71,0,1652,3,16.07,0,0
TXN-00003648,3.69,jewelry,9,0,12.68,0,1183,6,9.01,0,0
TXN-00003649,23.89,education,21,5,14.17,0,1722,3,8.98,1,0
TXN-00003650,73.18,hardware,12,0,22.48,0,97,2,39.71,0,0
TXN-00003651,63.5,education,22,2,6.56,0,109,5,15.43,0,0
TXN-00003652,64.99,electronics,22,4,3.85,0,630,4,27.38,0,0
TXN-00003653,20.24,jewelry,14,1,35.73,0,528,1,9.99,0,0
TXN-00003654,67.41,online_retail,20,6,4.84,0,1449,1,45.71,1,0
TXN-00003655,110.0,entertainment,16,1,3.46,0,1679,1,18.09,0,0
TXN-00003656,5.21,gas_station,11,0,20.4,0,1200,4,20.82,0,0
TXN-00003657,15.52,gas_station,5,1,13.64,0,1559,4,4.8,0,0
TXN-00003658,28.32,restaurant,1,2,14.2,0,1339,1,42.41,0,0
TXN-00003659,16.47,electronics,22,3,34.0,0,1035,3,27.44,0,0
TXN-00003660,17.51,electronics,22,0,15.36,0,1366,5,35.29,0,1
TXN-00003661,56.85,hardware,9,0,0.62,1,483,5,15.47,0,0
TXN-00003662,23.36,electronics,21,6,4.91,0,409,5,85.29,1,0
TXN-00003663,12.42,jewelry,1,3,3.78,0,1111,3,37.2,0,0
TXN-00003664,5.3,travel,2,2,17.17,0,902,1,19.77,0,0
TXN-00003665,18.66,electronics,1,6,7.09,0,1195,0,30.67,1,0
TXN-00003666,28.69,jewelry,22,2,45.21,0,1085,3,14.44,0,1
TXN-00003667,2.37,clothing,19,6,68.25,0,1277,1,53.32,1,1
TXN-00003668,74.73,restaurant,7,3,6.97,0,386,5,56.99,0,0
TXN-00003669,164.57,clothing,21,2,35.62,0,1048,2,26.81,0,0
TXN-00003670,87.97,pharmacy,8,4,9.0,0,1658,5,21.84,0,0
TXN-00003671,29.67,jewelry,15,2,35.1,0,1227,5,11.94,0,0
TXN-00003672,49.36,gas_station,15,5,1.11,1,241,1,39.83,1,0
TXN-00003673,16.22,hardware,21,4,6.73,0,1841,2,16.76,0,0
TXN-00003674,28.85,restaurant,4,4,13.41,0,168,3,43.04,0,0
TXN-00003675,24.51,electronics,3,6,19.12,0,805,2,41.16,1,0
TXN-00003676,7.28,education,1,4,9.83,0,768,4,16.44,0,0
TXN-00003677,254.65,gas_station,6,2,7.65,0,1827,3,35.79,0,0
TXN-00003678,17.69,travel,8,5,27.84,0,391,3,40.76,1,0
TXN-00003679,378.62,gas_station,11,6,7.5,0,714,2,3.66,1,0
TXN-00003680,91.49,clothing,3,1,7.53,0,973,2,18.02,0,0
TXN-00003681,38.14,online_retail,17,0,48.71,0,793,3,6.62,0,0
TXN-00003682,15.35,grocery,8,1,0.4,1,1206,3,4.31,0,0
TXN-00003683,89.83,gas_station,12,6,7.87,0,978,2,34.45,1,0
TXN-00003684,155.2,entertainment,15,5,10.89,0,449,2,14.83,1,0
TXN-00003685,5.34,travel,7,2,20.95,0,1405,0,26.73,0,0
TXN-00003686,69.9,education,20,5,2.84,1,1280,3,26.2,1,0
TXN-00003687,12.21,restaurant,13,6,2.01,0,655,0,40.5,1,0
TXN-00003688,7.81,pharmacy,13,2,7.86,0,1434,1,32.33,0,0
TXN-00003689,13.18,education,10,6,14.05,0,620,3,26.07,1,0
TXN-00003690,86.07,gas_station,21,6,4.11,0,8,1,9.33,1,0
TXN-00003691,123.98,entertainment,18,4,8.54,0,1192,4,34.84,0,1
TXN-00003692,5.66,pharmacy,16,5,6.98,0,1196,2,55.78,1,0
TXN-00003693,53.4,entertainment,2,0,1.46,0,942,4,12.05,0,0
TXN-00003694,88.05,clothing,3,6,11.48,0,412,7,53.4,1,0
TXN-00003695,6.53,jewelry,16,3,4.22,0,1376,1,50.42,0,0
TXN-00003696,18.59,pharmacy,4,1,15.86,1,1587,2,54.42,0,0
TXN-00003697,21.27,electronics,0,2,9.48,0,159,2,42.84,0,0
TXN-00003698,16.22,gas_station,5,2,24.51,0,1534,1,28.87,0,0
TXN-00003699,31.59,online_retail,1,2,6.05,1,162,4,16.21,0,0
TXN-00003700,7.28,grocery,0,5,7.36,1,617,2,12.68,1,0
TXN-00003701,110.35,entertainment,18,3,5.33,0,595,1,20.03,0,0
TXN-00003702,8.31,hardware,6,6,6.73,0,693,0,162.59,1,0
TXN-00003703,216.71,entertainment,7,3,9.47,0,204,2,15.2,0,0
TXN-00003704,6.99,electronics,22,5,10.46,0,1606,3,13.21,1,1
TXN-00003705,16.88,entertainment,5,5,3.36,0,693,2,69.25,1,0
TXN-00003706,12.35,education,19,5,17.49,0,1052,1,72.36,1,0
TXN-00003707,26.97,education,18,6,10.76,0,1763,2,32.27,1,0
TXN-00003708,51.43,pharmacy,14,6,10.5,0,539,3,27.88,1,0
TXN-00003709,2.74,online_retail,7,5,35.46,0,84,3,23.05,1,1
TXN-00003710,17.46,grocery,0,0,30.24,1,1382,2,13.9,0,0
TXN-00003711,81.15,entertainment,21,1,23.01,0,34,4,18.78,0,1
TXN-00003712,48.54,electronics,4,4,15.01,0,1468,4,29.2,0,0
TXN-00003713,7.54,education,21,1,4.82,0,964,2,52.02,0,0
TXN-00003714,24.73,electronics,15,4,19.03,0,709,3,9.14,0,0
TXN-00003715,208.38,travel,2,4,10.93,0,122,0,48.93,0,1
TXN-00003716,81.87,grocery,21,1,37.06,0,1527,5,25.87,0,0
TXN-00003717,21.42,gas_station,8,2,2.92,0,1481,6,37.14,0,0
TXN-00003718,73.61,electronics,8,2,5.14,0,1958,5,7.72,0,1
TXN-00003719,13.32,entertainment,11,6,7.3,0,1971,2,13.11,1,0
TXN-00003720,16.11,entertainment,22,2,22.89,1,588,2,51.17,0,0
TXN-00003721,16.17,gas_station,10,0,15.99,0,988,3,19.9,0,0
TXN-00003722,56.54,pharmacy,19,5,7.28,0,1051,6,16.58,1,0
TXN-00003723,54.84,electronics,19,0,21.99,0,194,7,52.42,0,0
TXN-00003724,159.51,gas_station,21,4,66.47,0,1261,6,34.12,0,0
TXN-00003725,32.33,travel,12,5,3.2,0,1514,2,4.93,1,1
TXN-00003726,207.67,education,6,6,10.8,0,110,1,25.52,1,0
TXN-00003727,13.27,entertainment,17,6,6.78,0,92,4,6.33,1,0
TXN-00003728,17.73,education,5,4,17.65,0,1284,6,27.72,0,0
TXN-00003729,34.21,online_retail,12,6,25.09,0,1678,3,4.43,1,0
TXN-00003730,81.07,jewelry,11,6,2.2,1,256,5,14.02,1,1
TXN-00003731,17.19,jewelry,0,0,19.04,0,118,5,6.65,0,0
TXN-00003732,3.41,electronics,1,2,2.01,0,481,5,132.92,0,0
TXN-00003733,73.84,travel,5,5,5.79,0,1563,2,16.28,1,0
TXN-00003734,90.14,clothing,11,6,21.38,0,1002,2,21.71,1,0
TXN-00003735,129.19,restaurant,19,2,16.1,0,520,4,19.86,0,0
TXN-00003736,32.95,grocery,4,3,18.03,0,740,2,12.15,0,0
TXN-00003737,54.29,entertainment,9,6,11.44,1,1960,1,16.96,1,0
TXN-00003738,85.59,clothing,23,3,11.08,0,991,3,18.25,0,0
TXN-00003739,22.56,gas_station,13,0,7.91,0,431,4,52.92,0,0
TXN-00003740,13.21,education,14,1,3.0,0,72,2,50.28,0,0
TXN-00003741,6.5,hardware,19,5,4.99,0,709,4,21.12,1,0
TXN-00003742,107.83,online_retail,2,5,0.94,0,335,3,18.93,1,1
TXN-00003743,31.82,education,23,4,16.46,0,925,5,42.72,0,1
TXN-00003744,41.29,pharmacy,22,3,1.12,0,1376,0,61.88,0,0
TXN-00003745,31.96,grocery,0,1,31.16,0,1234,7,54.45,0,0
TXN-00003746,19.97,pharmacy,6,6,12.61,0,1048,1,14.54,1,0
TXN-00003747,4.33,pharmacy,14,1,28.21,0,417,1,42.32,0,0
TXN-00003748,10.18,gas_station,1,0,21.21,0,1735,4,8.99,0,0
TXN-00003749,65.5,travel,1,3,63.99,0,672,2,36.16,0,0
TXN-00003750,86.74,clothing,9,1,41.56,0,532,1,30.19,0,0
TXN-00003751,17.01,jewelry,22,2,9.79,0,1341,2,5.81,0,1
TXN-00003752,154.51,electronics,9,4,1.71,0,1267,2,28.13,0,0
TXN-00003753,66.03,restaurant,18,2,3.54,0,1526,1,16.45,0,0
TXN-00003754,23.92,pharmacy,14,6,7.13,0,774,1,40.13,1,0
TXN-00003755,86.13,gas_station,17,3,15.49,0,1210,1,35.17,0,0
TXN-00003756,11.88,travel,1,5,5.89,0,745,3,68.8,1,0
TXN-00003757,22.2,jewelry,9,3,5.48,0,361,3,36.76,0,0
TXN-00003758,54.54,online_retail,14,5,1.8,0,332,0,10.77,1,1
TXN-00003759,52.61,travel,15,6,0.2,0,1172,3,53.1,1,0
TXN-00003760,80.79,restaurant,17,5,51.31,0,315,4,105.84,1,0
TXN-00003761,74.83,gas_station,10,5,13.15,0,471,3,17.07,1,0
TXN-00003762,73.5,pharmacy,19,6,12.07,0,228,4,19.68,1,0
TXN-00003763,5.79,hardware,2,5,24.35,0,1647,4,9.45,1,1
TXN-00003764,29.7,jewelry,7,5,25.85,0,205,2,59.51,1,0
TXN-00003765,8.34,hardware,23,6,8.58,0,1283,3,43.31,1,0
TXN-00003766,15.96,hardware,23,1,10.14,0,1723,6,12.24,0,0
TXN-00003767,31.6,pharmacy,5,5,31.22,0,572,2,21.36,1,0
TXN-00003768,17.9,jewelry,23,4,38.73,0,555,2,25.0,0,1
TXN-00003769,97.07,travel,1,2,25.75,0,67,4,159.23,0,0
TXN-00003770,82.26,hardware,17,0,10.75,0,1107,5,11.97,0,0
TXN-00003771,8.37,gas_station,5,0,51.45,0,283,2,11.39,0,0
TXN-00003772,89.75,gas_station,8,4,4.08,0,598,3,49.12,0,0
TXN-00003773,66.48,gas_station,15,0,55.55,0,1755,2,12.09,0,0
TXN-00003774,8.5,grocery,17,3,5.1,0,17,2,10.32,0,0
TXN-00003775,9.54,hardware,23,5,24.2,0,1346,3,31.88,1,0
TXN-00003776,68.89,restaurant,14,6,0.66,0,140,1,99.9,1,0
TXN-00003777,0.74,online_retail,11,5,17.95,0,1001,1,28.22,1,0
TXN-00003778,7.58,electronics,21,2,21.85,0,1546,8,73.19,0,0
TXN-00003779,99.45,jewelry,2,0,2.87,0,1671,4,6.58,0,1
